time,err_total,err_x,err_y,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,gimbal_pitch_angle,gimbal_yaw_angle
9.611865997314453,24.331050121192877,4.0,24.0,-220.0,871.0,898.3546070455698,-2.428,-14.737781874334717,5.1,-1.2
9.644000053405762,28.284271247461902,4.0,28.0,-216.0,899.0,924.5847716678012,-2.428,-17.164046012761535,5.5,-1.2
9.668100118637085,28.284271247461902,4.0,28.0,-212.0,927.0,950.9327000371793,-2.428,-16.996,5.8,-1.2
9.694770097732544,28.635642126552707,6.0,28.0,-206.0,955.0,976.9651989707719,-3.7432374246839855,-16.996,6.5,-1.3
9.724065780639648,28.284271247461902,4.0,28.0,-202.0,983.0,1003.5402333738294,-2.335836249847406,-16.996,6.9,-1.4
9.756014108657837,26.68332812825267,6.0,26.0,-196.0,1009.0,1027.8603990815095,-3.7265114648398145,-15.697488535160186,7.7,-1.5
9.80356240272522,28.635642126552707,12.0,26.0,-184.0,1035.0,1051.2283291464323,-7.454353114846163,-15.782,8.5,-1.6
9.834907293319702,17.88854381999832,8.0,16.0,-176.0,1051.0,1065.6345527431063,-4.6837231185821855,-9.281307796455465,9.3,-1.7
9.866705417633057,16.97056274847714,12.0,12.0,-164.0,1063.0,1075.5765895555742,-7.453821337472164,-7.114178662527836,10.4,-2.1
9.91450834274292,17.204650534085253,14.0,10.0,-150.0,1073.0,1083.4338927687281,-8.55448189925187,-6.01351810074813,10.8,-2.2
9.94600224494934,10.0,10.0,0.0,-140.0,1073.0,1082.0947278311635,-5.898538236874977,0.4286544078125592,11.0,-2.2
9.978025197982788,8.246211251235321,8.0,-2.0,-132.0,1071.0,1079.1037948223516,-4.771685477314353,1.298314522685647,11.5,-2.6
9.998074769973755,12.649110640673518,12.0,-4.0,-120.0,1067.0,1073.7266877562465,-7.553332432753823,2.5626662163769116,11.8,-2.8
10.026081562042236,15.231546211727817,14.0,-6.0,-106.0,1061.0,1066.2818576717884,-8.594405186049084,3.7384051860490852,12.0,-3.1
10.073688507080078,18.973665961010276,18.0,-6.0,-88.0,1055.0,1058.6637804326735,-11.039428828413746,3.642,12.0,-3.2
10.105597257614136,25.298221281347036,24.0,-8.0,-64.0,1047.0,1048.9542411373338,-14.821848861658012,4.9406162872193375,12.2,-3.5
10.125986814498901,29.732137494637012,28.0,-10.0,-36.0,1037.0,1037.6246913022069,-17.260841459307763,6.202420729653882,12.2,-3.8
10.169559478759766,32.31098884280702,30.0,-12.0,-6.0,1025.0,1025.0175608251793,-18.271965455769138,7.345965455769136,12.4,-4.3
10.20101809501648,37.73592452822641,32.0,-20.0,26.0,1005.0,1005.3362621531166,-19.509827042676225,12.483308170704905,12.9,-5.5
10.233115673065186,38.47076812334269,34.0,-18.0,60.0,987.0,988.8220264536991,-20.722118496289745,10.841881503710251,13.1,-5.9
10.264971256256104,37.57658845611187,34.0,-16.0,94.0,971.0,975.5393380074429,-20.637999999999998,9.627242487201748,13.3,-6.8
10.299811840057373,38.47076812334269,34.0,-18.0,128.0,953.0,961.5575905789523,-20.637999999999998,11.003495831166344,13.4,-7.4
10.458215951919556,41.182520563948,36.0,-20.0,164.0,933.0,947.3040694518313,-21.869045012078658,12.157045012078658,14.4,-11.6
10.503654718399048,46.69047011971501,34.0,-32.0,198.0,901.0,922.4993224929761,-20.57857937287495,19.78052376275028,14.4,-11.6
10.535165548324585,45.254833995939045,32.0,-32.0,230.0,869.0,898.9221323340527,-19.338315173342615,19.424,14.7,-13.1
10.566680908203125,44.40720662234904,26.0,-36.0,256.0,833.0,871.4499411899687,-15.524982468510043,22.023345020993304,14.8,-14.2
10.638698816299438,45.65084884205331,22.0,-40.0,278.0,793.0,840.3172020136205,-13.27901864962839,24.35498135037161,14.3,-16.7
10.663065910339355,41.23105625617661,16.0,-38.0,294.0,755.0,810.2228088618587,-9.379584489692084,22.95519482989736,14.3,-16.7
10.69609546661377,39.293765408777,10.0,-38.0,304.0,717.0,778.7843090355634,-5.824765097880696,23.066,13.9,-17.7
10.72989821434021,36.22154055254967,4.0,-36.0,308.0,681.0,747.4122022017034,-2.188374509624133,21.772124836541376,13.9,-17.7
10.75838327407837,30.066592756745816,2.0,-30.0,310.0,651.0,721.0416076760065,-1.1192134689265536,17.92564040677966,13.9,-17.7
10.837814807891846,38.2099463490856,-28.0,-26.0,282.0,625.0,685.6741208475058,17.505873069996397,15.71401692400048,11.5,-20.1
10.870017528533936,10.198039027185569,-2.0,-10.0,280.0,615.0,675.7403347440494,0.12402998193502524,5.399249219652323,11.5,-20.1
10.919076204299927,24.08318915758459,-24.0,2.0,256.0,617.0,668.0007485025747,15.17339750688886,-1.544216821939378,10.0,-20.7
10.950788259506226,18.439088914585774,4.0,18.0,260.0,635.0,686.1668893206667,-3.6199757251334486,-11.607128985790542,10.0,-20.7
11.067665576934814,28.844410203711913,-16.0,24.0,244.0,659.0,702.721139571025,9.943011462224026,-14.637303438667207,8.7,-19.1
11.097763538360596,36.05551275463989,20.0,30.0,264.0,689.0,737.8461899339184,-13.754727300380228,-18.47912121673004,8.7,-19.1
11.198007583618164,44.04543109109048,34.0,28.0,298.0,717.0,776.4618470987483,-20.82653987737065,-16.969065731804193,10.5,-18.3
11.22697639465332,41.617304093369626,34.0,24.0,332.0,741.0,811.9759848665476,-20.637999999999998,-14.381592625757177,10.5,-18.3
11.25723123550415,62.0966987850401,60.0,16.0,392.0,757.0,852.4746330536763,-37.58014492269382,-9.355032331478824,10.5,-18.3
11.355084896087646,34.17601498127012,32.0,12.0,424.0,769.0,878.1440656293248,-19.03770888146033,-7.228815554494332,14.6,-22.0
11.385239362716675,27.85677655436824,-10.0,-26.0,414.0,743.0,850.5557007039574,7.950318451576177,17.483240503807018,14.6,-22.0
11.478912353515625,47.20169488482379,-28.0,-38.0,386.0,705.0,803.754315696034,17.25541309007796,23.238942060051972,18.3,-29.2
11.510810375213623,134.84806264830058,-110.0,-78.0,276.0,627.0,685.0583916718341,70.24043465729875,49.03889495477988,18.3,-29.2
11.590228080749512,159.29846201391902,-140.0,-76.0,136.0,551.0,567.5359019480618,85.48996184952357,46.09800254336509,16.6,-33.9
11.75034475326538,117.2006825918689,-94.0,70.0,42.0,621.0,622.4186693858082,56.67015781577121,-43.72097736733485,4.3,-21.2
11.879559993743896,118.72657663724664,-64.0,100.0,-22.0,721.0,721.3355668480517,38.53456948011691,-61.01343051988309,1.2,-12.5
11.925360918045044,167.7647161950331,16.0,167.0,-6.0,888.0,888.020270038922,-12.070031014611953,-103.3438509747375,1.2,-12.5
11.973142862319946,131.0267148332736,-28.0,128.0,-34.0,1016.0,1016.5687384530374,18.239147404347044,-76.59411934614694,2.3,-10.3
11.988990068435669,120.41594578792295,-24.0,118.0,-58.0,1134.0,1135.4822763918423,14.227245928868026,-70.77411482217008,2.8,-9.2
12.02265477180481,98.50888284819801,-10.0,98.0,-68.0,1232.0,1233.8751962820227,5.508581121813031,-58.68397303116147,2.8,-9.2
12.119457721710205,87.86353054595519,18.0,86.0,-50.0,1318.0,1318.9480656947794,-11.316483968070617,-52.034649727969736,13.7,-4.9
12.153212785720825,8.246211251235321,8.0,2.0,-42.0,1320.0,1320.6680127874681,-4.456060008899625,2.1454959252431505,13.7,-4.9
12.261865854263306,20.8806130178211,6.0,-20.0,-36.0,1300.0,1300.4983660120454,-3.617150264633857,12.41334708902757,21.2,-3.6
12.292610168457031,93.74433316206373,-18.0,-92.0,-54.0,1208.0,1209.206351289969,11.979853398577754,59.00556019573327,21.2,-3.6
12.340726375579834,119.33147112141039,-28.0,-116.0,-82.0,1092.0,1095.0744266943686,17.276570743357745,71.08536978405859,21.2,-3.6
12.439457893371582,127.20062892926276,-36.0,-122.0,-118.0,970.0,977.1509607015694,21.961387561758954,74.13604067131922,20.3,-4.2
12.467827558517456,103.23274674249446,-64.0,-81.0,-182.0,889.0,907.4387031640209,40.180409099847886,47.21597238950845,20.3,-4.2
12.597671031951904,110.30865786510141,-78.0,-78.0,-260.0,811.0,851.6577951266577,47.4915598768277,47.31480859782263,5.9,-0.7
12.628459692001343,73.37574531137656,-70.0,22.0,-330.0,833.0,895.9849329090306,42.13922149964766,-17.738731254404236,5.9,-0.7
12.738543510437012,87.20091742636656,-70.0,52.0,-400.0,885.0,971.1977141653496,42.49,-31.931901482484164,-5.5,3.7
12.770419120788574,174.7483905505284,-36.0,171.0,-436.0,1056.0,1142.467505008348,20.412027573001435,-108.83690349449498,-5.5,3.7
12.882523775100708,204.92193635626225,-28.0,203.0,-464.0,1259.0,1341.781278748515,16.899661448614527,-123.60635420554189,-7.3,6.7
12.914348840713501,202.15835377248203,-8.0,202.0,-472.0,1461.0,1535.3517512283627,4.007612118306314,-122.5715806059153,-7.3,6.7
13.029231786727905,241.82845159327303,20.0,241.0,-452.0,1702.0,1760.9963089115206,-12.46903055946407,-146.74529256496783,0.1,8.2
13.061798810958862,127.12198865656563,28.0,124.0,-424.0,1826.0,1874.5804864022243,-17.327623789862074,-70.41800207326716,5.8,8.8
13.106018543243408,56.639209034025185,38.0,42.0,-386.0,1868.0,1907.4642853799387,-23.37129357150174,-22.990592713685697,10.6,8.7
13.138073921203613,28.635642126552707,26.0,-12.0,-360.0,1856.0,1890.5914418509358,-15.2766245831164,9.5581893759762,15.3,8.4
13.186209201812744,66.24198064671678,32.0,-58.0,-328.0,1798.0,1827.6728372441278,-19.592275740735236,36.49611401230348,19.8,7.8
13.21787714958191,92.34717104492157,28.0,-88.0,-300.0,1710.0,1736.1163555476344,-16.825480582721625,54.6948956295878,20.2,7.5
13.249356508255005,118.45674315968678,24.0,-116.0,-276.0,1594.0,1617.7181460316256,-14.396459021161215,71.61278685187148,19.6,7.3
13.283253908157349,111.46299834474219,18.0,-110.0,-258.0,1484.0,1506.2602696745341,-10.687043619176233,66.53104361917623,18.4,7.0
13.313045263290405,100.71742649611338,12.0,-100.0,-246.0,1384.0,1405.6927117972832,-7.0121090449285335,60.24684840821422,16.2,6.7
13.344494342803955,82.38931969618392,8.0,-82.0,-238.0,1302.0,1323.573949577431,-4.6842938615842975,49.00132237712934,15.0,6.6
13.376605749130249,56.0357029044876,2.0,-56.0,-236.0,1246.0,1268.1529876162417,-0.9617531840962245,32.89893046441697,13.9,6.5
13.424600839614868,36.0,0.0,-36.0,-236.0,1210.0,1232.8000648929249,0.056255753926857624,21.289442460731426,11.8,6.4
13.460267782211304,14.560219778561036,-4.0,-14.0,-240.0,1196.0,1219.8426127988807,2.5794006978702924,7.665296161713391,10.4,6.4
13.48787784576416,10.770329614269007,-10.0,-4.0,-250.0,1192.0,1217.9343167839554,6.363371291395017,1.9390478476749706,9.8,6.4
13.521874189376831,14.422205101855956,-12.0,8.0,-262.0,1200.0,1228.2687002443724,7.363420305629387,-5.332521833776325,9.1,6.4
13.553951501846313,26.076809620810597,-22.0,14.0,-284.0,1214.0,1246.7766439904142,13.774858200413252,-8.750514920247952,8.7,6.5
13.584473133087158,27.202941017470888,-22.0,16.0,-306.0,1230.0,1267.4920118091475,13.354,-9.800461851160392,8.7,6.5
