time,err_total,err_x,err_y,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,gimbal_pitch_angle,gimbal_yaw_angle
19.628612279891968,30.610455730027933,-24.0,19.0,-3340.0,885.0,3455.260482221275,14.507074980363464,-11.533,5.3,51.8
19.660495281219482,29.410882339705484,-24.0,17.0,-3364.0,902.0,3482.829309627447,14.568,-10.234315375354265,5.2,52.2
19.692402124404907,30.610455730027933,-24.0,19.0,-3388.0,921.0,3510.9521500584424,14.568,-11.617621345468402,5.2,52.4
19.724231004714966,31.89043743820395,-24.0,21.0,-3412.0,942.0,3539.648005098812,14.568,-12.83182862022472,5.1,52.6
19.756131172180176,31.827660925679098,-22.0,23.0,-3434.0,965.0,3567.012895967717,13.269360945896455,-14.045639054103544,5.1,52.9
19.79081702232361,36.124783736376884,-24.0,27.0,-3458.0,992.0,3597.4752257659816,14.64584154024869,-16.54468308049738,5.1,53.0
19.835288524627686,37.64306044943742,-24.0,29.0,-3482.0,1021.0,3628.603725953001,14.568,-17.663713037790775,5.3,53.5
19.882691383361816,30.4138126514911,-22.0,21.0,-3504.0,1042.0,3655.6504209237514,13.297041409904336,-12.519165639617347,5.5,53.8
19.91460084915161,25.0,-20.0,15.0,-3524.0,1057.0,3679.1065491502145,12.055385609468164,-8.85115682840449,5.6,53.9
19.962976694107056,26.627053911388696,-22.0,15.0,-3546.0,1072.0,3704.4972668366217,13.409812978615397,-9.105,5.7,54.4
21.06743621826172,54.45181356024793,-54.0,7.0,-3600.0,1079.0,3758.2231173787436,32.817114154077366,-4.239221461480658,5.6,54.9
21.093525886535645,56.61271941887264,-54.0,17.0,-3654.0,1096.0,3814.8305335886153,32.778,-10.836446211207369,5.5,54.9
21.140544414520264,48.38388161361178,-46.0,15.0,-3700.0,1111.0,3863.200874922245,27.692303315247706,-9.047575828811926,4.9,55.6
21.17587661743164,42.720018726587654,-40.0,15.0,-3740.0,1126.0,3905.825904978357,24.05074738248512,-9.105,4.4,55.9
21.203529834747314,37.8021163428716,-30.0,23.0,-3770.0,1149.0,3941.20552623179,17.72181087372614,-14.35155130101909,4.0,56.4
21.250738859176636,32.449961479175904,-18.0,27.0,-3788.0,1176.0,3966.348446619384,10.582845270669516,-16.503384909776827,3.5,56.9
21.28286862373352,33.95585369269929,-8.0,33.0,-3796.0,1209.0,3983.8796417562617,4.4358288538311985,-20.28310268770128,3.2,57.7
21.314488172531128,31.0,0.0,31.0,-3796.0,1240.0,3993.3965493048645,-0.3415608511408364,-18.73160978721479,3.6,57.9
21.346574306488037,12.806248474865697,8.0,10.0,-3788.0,1250.0,3988.9151407368895,-5.192593994605399,-5.186440764160828,3.9,58.0
21.38027334213257,32.202484376209235,14.0,29.0,-3774.0,1279.0,3984.8358811875805,-8.73836296128594,-18.364149377405475,4.7,58.0
