timestamp_iso,raw_tof,filtered_tof,t_detect,t_stop_command,response_time,total_time_from_start
2025-08-01T16:20:36.761126,379,380.2040626051837,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.821000,380,380.1552799653457,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.860808,380,380.1181591679478,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.921036,379,379.8508551417034,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:36.961046,378,379.4083948502222,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.021276,378,379.0717078875805,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.061239,378,378.81550837545376,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.121216,378,378.6205552073865,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.160900,378,378.47220700241144,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.222070,378,378.3593225074454,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.261437,377,378.034366642824,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.321964,377,377.787093824995,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.383025,376,377.3598761368599,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.443766,375,376.79573069951704,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.481455,375,376.366448304138,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.540588,374,375.8007317427325,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.597317,375,375.6093110354579,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.641442,374,375.22459360739526,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.681524,374,374.93184565955994,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.741484,374,374.70908122335186,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.777719,375,374.77862745839354,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.841084,374,374.5924909399629,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.881047,374,374.4508517008409,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.934351,374,374.3430723449777,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:37.981614,376,374.7391728699111,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.051444,374,374.56246825586175,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.095835,373,374.1889489326356,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.151593,374,374.1437793253955,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.204050,374,374.1094078390538,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.259126,373,373.84419588119766,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.303926,375,374.1204992048763,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.361040,374,374.0916929995112,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
2025-08-01T16:20:38.402585,374,374.06977312562356,1754040031.96192,1754040031.96192,0.0,2.4233617782592773
